from,to,weight
9905210,9902071,1
9905210,9903225,2
9905210,9905012,4
9906064,9604090,3
9906064,9711200,3
9906064,9805157,4
9906064,9809147,2
9906064,9905111,4
9906064,9910093,3
9906194,9702076,2
9906194,9708005,2
9906194,9708042,2
9906194,9711200,3
9906194,9802109,3
9906194,9802150,3
9906194,9803001,1
9906194,9803002,2
9906194,9808162,3
9906194,9809022,4
9906194,9810186,1
9906194,9810206,4
9906194,9810227,1
9906194,9811120,1
9906194,9812035,4
9906194,9902074,4
9906194,9902155,2
9906194,9903026,3
9906194,9904017,1
9906194,9905075,2
9906194,9905104,1
9906194,9906030,4
9907070,9510209,4
9907070,9602136,4
9907070,9603004,1
9907070,9603090,3
9907070,9603150,2
9907070,9603161,4
9907070,9604090,1
9907070,9702103,1
9907070,9702165,3
9907070,9703157,1
9907070,9704142,4
9907070,9711200,3
9907070,9802109,3
9907070,9802150,3
9907070,9802183,3
9907070,9803235,2
9907070,9806051,1
9907070,9807080,4
9907070,9807137,4
9907070,9807187,4
9907070,9809015,1
9907070,9810227,2
9907070,9811133,1
9907070,9812035,2
9907070,9901149,2
9907070,9903026,3
9907070,9903214,4
9907070,9903269,3
9907070,9904017,3
9907070,9907006,2
9907209,9809124,4
9907209,9811141,4
9907209,9905210,3
9907209,9906064,2
9908076,9711200,1
9908076,9905111,4
9908076,9905210,3
9908076,9905221,4
9908076,9906064,2
9908076,9906182,3
9908116,9510209,1
9908116,9603142,4
9908116,9604090,2
9908116,9711200,2
9908116,9802109,2
9908116,9802150,1
9908116,9803235,4
9908116,9808117,4
9908116,9901056,4
9908116,9906064,1
9908116,9906182,4
9908116,9906194,1
9908116,9906204,3
9908116,9906224,2
9908186,9510209,1
9908186,9603133,1
9908186,9603142,2
9908186,9604090,2
9908186,9805157,2
9908186,9809147,3
9908186,9905210,4
9908186,9906064,1
9908186,9906182,1
9908186,9906204,3
9908186,9907209,3
9908186,9908076,2
9908186,9908104,1
9908186,9908116,3
9908186,9910093,1
9909001,9510209,1
9909001,9602070,2
9909001,9603133,2
9909001,9603142,4
9909001,9604090,3
9909001,9906064,1
9909001,9907209,1
9909001,9908076,3
9909001,9908116,4
9909001,9908186,1
9909041,9703040,2
9909041,9711200,4
9909041,9802109,3
9909041,9802150,1
9909041,9810126,1
9909041,9810206,3
9909041,9810227,2
9909041,9811120,1
9909041,9812035,4
9909041,9901056,1
9909041,9902125,3
9909041,9902155,2
9909041,9903026,2
9909041,9903214,4
9909041,9904017,2
9909041,9905104,2
9909041,9906064,1
9909041,9906194,3
9909041,9906224,2
9909041,9908116,1
9909053,9510209,4
9909053,9604090,4
9909053,9808122,4
9909053,9902071,2
9909053,9905012,2
9909053,9905210,2
9909053,9906182,2
9909053,9906204,4
9909058,9210123,1
9909058,9604090,2
9909058,9803235,2
9909058,9806051,4
9909058,9809015,3
9909058,9810063,1
9909058,9812035,1
9909058,9902071,1
9909058,9902125,2
9909058,9902155,4
9909058,9904017,4
9909058,9905210,3
9909058,9906064,3
9909058,9906194,3
9909058,9907070,4
9909058,9907209,1
9909058,9908076,4
9909058,9908116,4
9909058,9908186,1
9909058,9909001,4
9909058,9909047,2
9909058,9909053,1
9909121,9511203,4
9909121,9604090,1
9909121,9711200,3
9909121,9802109,4
9909121,9802150,4
9909121,9803131,1
9909121,9810126,4
9909121,9810186,3
9909121,9810206,1
9909121,9810227,2
9909121,9811120,1
9909121,9901056,3
9909121,9901149,3
9909121,9903214,4
9909121,9904017,3
9909121,9905075,1
9909121,9905104,3
9909121,9906194,2
9909121,9906224,1
9909121,9907070,3
9909121,9909041,2
9909121,9909070,2
9909134,1033,3
9909134,9510169,2
9909134,9510209,4
9909134,9604090,1
9909134,9711200,2
9909134,9802109,4
9909134,9802150,4
9909134,9803235,1
9909134,9806087,1
9909134,9810126,4
9909134,9904017,2
9909134,9905210,3
9909134,9906064,3
9909134,9906204,3
9909134,9907080,1
9909134,9908076,1
9909134,9908116,2
9909134,9908186,3
9909134,9909053,2
9909134,9909058,1
9909134,9909070,4
9909134,9909076,1
9909134,9910132,1
9909134,9911055,3
9910149,9604090,3
9910149,9808032,3
9910149,9811120,2
9910149,9903225,1
9910149,9903238,3
9910149,9905210,3
9910149,9906040,3
9910149,9906064,1
9910149,9906204,2
9910149,9908047,2
9910149,9908116,4
9910149,9909041,1
9910149,9909053,2
9910149,9909058,1
9910149,9909070,4
9910149,9909134,2
9910149,9910081,1
9910219,9803235,4
9910219,9902071,3
9910219,9903225,2
9910219,9905012,2
9910219,9905210,3
9910219,9906064,2
9910219,9909053,2
9910219,9909103,4
9910219,9910093,2
9912012,9711200,2
9912012,9802109,3
9912012,9802150,3
9912012,9805114,4
9912012,9806087,3
9912012,9806217,4
9912012,9807226,3
9912012,9810126,2
9912012,9903190,4
9912012,9903241,3
9912012,9906064,2
9912012,9906182,3
9912012,9906194,4
9912012,9909047,4
9912012,9909058,1
9912012,9909070,2
9912012,9909103,3
9912012,9909134,3
9912118,9604090,4
9912118,9903225,1
9912118,9905210,2
9912118,9906064,1
9912118,9909130,1
9912118,9909205,3
9912118,9910149,3
9912118,9910219,3
9912118,9911043,1
9912118,9911055,3
9912118,9912001,4
9912118,9912233,2
9912132,9405029,3
9912132,9512059,1
9912132,9703040,1
9912132,9711200,4
9912132,9802109,4
9912132,9802150,1
9912132,9803002,3
9912132,9806217,1
9912132,9807226,3
9912132,9810126,3
9912132,9810206,4
9912132,9811120,3
9912132,9811156,1
9912132,9812035,4
9912132,9901056,2
9912132,9902067,4
9912132,9902125,1
9912132,9902155,1
9912132,9903026,4
9912132,9903214,2
9912132,9904017,1
9912132,9905075,2
9912132,9905081,3
9912132,9905104,1
9912132,9906064,3
9912132,9906194,4
9912132,9906224,2
9912132,9907070,4
9912132,9908116,4
9912132,9909041,1
9912132,9909047,2
9912132,9909070,3
9912132,9909121,3
9912132,9911040,4
9912187,9210123,3
9912187,9604090,2
9912187,9803235,1
9912187,9809015,1
9912187,9810063,2
9912187,9812035,3
9912187,9902071,1
9912187,9902125,4
9912187,9902155,4
9912187,9904017,3
9912187,9905012,2
9912187,9905210,2
9912187,9906064,1
9912187,9906194,2
9912187,9907070,3
9912187,9907209,3
9912187,9908076,3
9912187,9908116,3
9912187,9908186,3
9912187,9909001,3
9912187,9909047,4
9912187,9909053,4
9912187,9909058,1
9912187,9910149,1
9912187,9910219,2
9912187,9912001,4
9912187,9912012,1
9912187,9912118,4
1003,9912242,4
9912242,9905221,2
9912242,9906064,2
9912242,9907209,2
9912242,9909127,3
9912242,9909130,2
9912242,9910269,4
9912242,9912160,1
1005,9311183,4
1005,9506135,3
1005,9601078,2
1005,9603097,4
1005,9611092,2
1005,9611194,1
1005,9712257,3
1005,9805026,2
1005,9811178,4
1005,9901099,3
1005,9902132,1
1005,9904145,3
1005,9908025,3
1005,9908036,4
1005,9908040,4
1005,9909030,3
1005,9909114,2
1005,9909140,2
1005,9909163,4
1005,9910148,3
1005,9912239,2
9601078,9506135,1
9601078,9509105,4
9603097,9311183,2
9603097,9503207,2
9603097,9506014,1
9603097,9510017,4
9603097,9510135,4
9603097,9510169,2
9603097,9510209,3
9603097,9511030,4
9603097,9511043,3
9603097,9602052,3
9611092,9506135,1
9611092,9509105,3
9611092,9601078,1
9611194,9601078,4
9712257,9311183,1
9712257,9503207,2
9712257,9506014,4
9712257,9506135,1
9712257,9510017,1
9712257,9603097,2
9712257,9605042,2
9712257,9606112,4
9712257,9607229,2
9712257,9701190,1
9712257,9707068,3
9712257,9708040,4
9712257,9708141,1
9712257,9708166,1
9712257,9711201,2
9712257,9712186,2
9805026,9506135,1
9805026,9509105,1
9805026,9601078,3
9805026,9708141,4
9805026,9712186,3
9805026,9712257,3
9811178,9311183,3
9811178,9503207,3
9811178,9506014,2
9811178,9603097,1
9811178,9708141,4
9901099,9808042,1
9901099,9810022,2
9901099,9810087,1
9902132,9506014,2
9902132,9506135,4
9902132,9509105,1
9902132,9510017,1
9902132,9601078,2
9902132,9603097,4
9902132,9605042,2
9902132,9611194,3
9902132,9708141,4
9902132,9712186,3
9902132,9712257,2
9902132,9811178,1
9902132,9811211,2
9904145,9611050,1
9904145,9812193,4
9904145,9903139,3
9908025,9506014,3
9908025,9601078,1
9908025,9603097,1
9908025,9605042,4
9908025,9606112,3
9908025,9612078,3
9908025,9707068,1
9908025,9708141,2
9908025,9712186,2
9908025,9712230,2
9908025,9712257,1
9908025,9805026,2
9908025,9902132,4
9908025,9904207,2
9908025,9905006,1
9908025,9905038,1
9908025,9905078,1
9908036,9306002,4
9908036,9506014,4
9908036,9603097,4
9908036,9605042,2
9908036,9708141,4
9908036,9712186,2
9908036,9712257,1
9908036,9811178,1
9908036,9811211,1
9908036,9811237,2
9908036,9905038,4
9908040,9510135,2
9908040,9603097,4
9908040,9711162,1
9908040,9712186,1
9908040,9803031,2
9908040,9806194,3
9908040,9810072,1
9908040,9811178,4
9908040,9811211,1
9908040,9811237,4
9908040,9812046,3
9908040,9812193,3
9908040,9812219,2
9908040,9902132,2
9908040,9903139,4
9908040,9903205,4
9908040,9903219,2
9908040,9905038,3
9908040,9906200,2
9908040,9906215,4
9909030,9506135,3
9909030,9601078,3
9909030,9603097,1
9909030,9707068,2
9909030,9708141,3
9909030,9712230,3
9909030,9712257,4
9909030,9902132,1
9909030,9904145,4
9909030,9905038,4
9909030,9908036,3
9909030,9908040,4
9909114,9503207,3
9909114,9506014,3
9909114,9509080,1
9909114,9603097,2
9909114,9605042,4
9909114,9607229,2
9909114,9806131,4
9909140,9510017,1
9909140,9712257,4
9909140,9902132,2
9909163,9606112,4
9909163,9708166,4
9909163,9712186,4
9909163,9712257,1
9909163,9812193,4
9909163,9901122,2
9909163,9904145,1
9909163,9909030,1
9909163,9909072,3
9909163,9909164,3
9910148,9603104,3
9910148,9701061,1
9910148,9708120,4
9910148,9909114,1
9910148,9909140,4
9910148,9910079,1
9912239,9404101,3
9912239,9503207,3
9912239,9603097,3
9912239,9712257,1
9912239,9811178,2
9912239,9904145,1
9912239,9908036,2
9912239,9909030,1
9912239,9909114,1
9912239,9909140,1
9912239,9910148,2
1006,9910243,3
1007,9807069,4
1007,9901148,1
1007,9911150,1
9807069,9705176,2
9901148,9310194,2
9901148,9701061,2
9901148,9711200,4
9901148,9712251,3
9901148,9802076,3
9901148,9806087,2
9901148,9806194,4
9911150,9712130,3
9911150,9712251,4
9911150,9802076,3
9911150,9805114,4
9911150,9901148,4
1008,9405029,1
1008,9409139,4
1008,9507046,4
9507046,9409139,2
1010,9603136,1
1010,9608174,2
1010,9706225,2
1010,9808157,3
1010,9901128,4
9603136,9407087,2
9603136,9408099,1
9603136,9411048,2
9603136,9411057,1
9603136,9503163,2
9603136,9504102,3
9603136,9505075,2
9603136,9505100,4
9603136,9505150,3
9603136,9507008,1
9608174,9407087,2
9608174,9408099,4
9608174,9511080,3
9706225,9408074,1
9706225,9510135,3
9706225,9511222,3
9706225,9608174,3
9808157,9602135,3
9808157,9603136,4
9808157,9612231,2
9808157,9708005,2
9808157,9711200,2
9808157,9802109,4
9808157,9802150,1
9808157,9803171,3
9808157,9804058,1
9808157,9807033,4
9808157,9808006,4
9901128,9407087,3
9901128,9408074,3
9901128,9510135,2
9901128,9511030,4
9901128,9512077,2
9901128,9602052,1
9901128,9603136,4
9901128,9604198,3
9901128,9607163,1
9901128,9608125,1
9901128,9611075,2
9901128,9612115,3
9901128,9612231,4
9901128,9701093,2
9901128,9701125,2
9901128,9704011,2
9901128,9711107,2
9901128,9711200,1
9901128,9802109,1
9901128,9802150,1
9901128,9803117,2
9901128,9803171,2
9901128,9803265,2
9901128,9804058,1
9901128,9804123,1
9901128,9804199,3
9901128,9805112,2
9901128,9806074,4
9901128,9807033,1
9901128,9807097,2
9901128,9807098,4
9901128,9808006,3
9901128,9808041,1
9901128,9808061,2
9901128,9808157,3
9901128,9809130,3
9901128,9811047,3
9901128,9811060,4
1011,9510135,3
1011,9610043,2
1011,9612115,4
1011,9703038,4
1011,9703078,4
1011,9708039,2
1011,9710231,3
1011,9711162,3
1011,9711200,4
1011,9712072,3
1011,9804041,1
1011,9804163,4
1011,9805069,2
1011,9902004,1
1011,9903205,4
1011,9907211,4
1011,9908019,1
1011,9908142,1
1011,9909081,4
1011,9909176,4
9510135,9407031,2
9510135,9408074,2
9510135,9410167,4
9510135,9412184,3
9510135,9501068,4
9510135,9503124,3
9510135,9504090,4
9510135,9508143,2
9510135,9510017,2
9510135,9510101,1
9610043,9409089,1
9610043,9410167,4
9610043,9501068,2
9610043,9503124,3
9610043,9510017,4
9610043,9510135,1
9610043,9510173,1
9610043,9511194,2
9610043,9512062,4
9610043,9512081,4
9610043,9602052,3
9610043,9603127,3
9610043,9608024,4
9612115,9503124,2
9612115,9510017,2
9612115,9610043,3
9703038,9510017,3
9703038,9511043,2
9703038,9610043,2
9703038,9611050,1
9703038,9612115,4
9703038,9612222,3
9703038,9701125,1
9703038,9702101,2
9703038,9702187,1
9703078,9510017,3
9703078,9510135,2
9703078,9610043,2
9703078,9611072,2
9703078,9612115,1
9703078,9612222,1
9708039,9409089,1
9708039,9510135,3
9708039,9602022,3
9708039,9602114,1
9708039,9603161,3
9708039,9608024,1
9708039,9610043,3
9708039,9611042,4
9708039,9612115,4
9708039,9701025,2
9708039,9702101,3
9708039,9702187,2
9708039,9703030,2
9708039,9703038,3
9708039,9703078,1
9708039,9705120,4
9710231,9403058,1
9710231,9408074,4
9710231,9409089,1
9710231,9410167,2
9710231,9501068,2
9710231,9503124,3
9710231,9507048,4
9710231,9508154,1
9710231,9510135,2
9710231,9510169,4
9710231,9510209,2
9710231,9511043,4
9710231,9512059,1
9710231,9512062,2
9710231,9602022,1
9710231,9602114,4
9710231,9603127,1
9710231,9603142,2
9710231,9603161,1
9710231,9604055,2
9710231,9605053,4
9710231,9607201,2
9710231,9608024,4
9710231,9610043,1
9710231,9610236,1
9710231,9611042,3
9710231,9611050,1
9710231,9612121,1
9710231,9701025,1
9710231,9702101,1
9710231,9702187,1
9710231,9703030,3
9710231,9704018,4
9710231,9704089,3
9710231,9704127,1
9710231,9705046,2
9710231,9706072,2
9710231,9707014,4
9710231,9708119,4
9711162,9610043,4
9711162,9611042,2
9711162,9612115,2
9711162,9612121,2
9711162,9701125,4
9711162,9704089,4
9711162,9710231,1
9711200,9512059,1
9711200,9602022,2
9711200,9602135,1
9711200,9603003,3
9711200,9604089,2
9711200,9610043,1
9711200,9612080,3
9711200,9702076,1
9711200,9702187,3
9711200,9703031,1
9711200,9703040,1
9711200,9705057,1
9711200,9705221,1
9711200,9706072,2
9711200,9708005,3
9711200,9708099,3
9711200,9711002,3
9711200,9711053,3
9712072,9409089,3
9712072,9410167,2
9712072,9503124,3
9712072,9508154,1
9712072,9510017,1
9712072,9511043,3
9712072,9602052,2
9712072,9603127,4
9712072,9610043,1
9712072,9610236,1
9712072,9611042,4
9712072,9701025,2
9712072,9702101,2
9712072,9702187,4
9712072,9703030,3
9804041,9411021,1
9804041,9510135,1
9804041,9512062,4
9804041,9608024,4
9804041,9610043,3
9804041,9612115,4
9804041,9703038,4
9804041,9703078,1
9804041,9705120,3
9804041,9711162,2
9804041,9711165,3
9804041,9712072,4
9804163,9510017,4
9804163,9512062,1
9804163,9610043,4
9804163,9612080,3
9804163,9612115,4
9804163,9612222,4
9804163,9703030,4
9805069,9503124,1
9805069,9608024,2
9805069,9610043,1
9805069,9611072,4
9805069,9702076,4
9805069,9703040,2
9805069,9703078,1
9805069,9706072,3
9805069,9711200,4
9805069,9802042,1
9805069,9802109,3
9805069,9802150,4
9805069,9805018,3
9902004,9510135,2
9902004,9608024,3
9902004,9610043,1
9902004,9611042,1
9902004,9612115,2
9902004,9703038,2
9902004,9703078,4
9902004,9708039,3
9902004,9710231,2
9902004,9711162,3
9902004,9711165,1
9902004,9712072,2
9902004,9801147,1
9902004,9803031,1
9902004,9803044,3
9902004,9804163,2
9902004,9805034,4
9902004,9805069,1
9902004,9807198,3
9902004,9810072,1
9902004,9810116,2
9902004,9810219,2
9902004,9812219,4
9903205,9603097,2
9903205,9611050,3
9903205,9711162,3
9903205,9711165,3
9903205,9803031,4
9903205,9810072,3
9903205,9811178,3
9903205,9811237,4
9903205,9812193,2
9903205,9812219,1
9903205,9902004,4
9907211,9503124,4
9907211,9510017,2
9907211,9510135,3
9907211,9608024,4
9907211,9610043,1
9907211,9708147,2
9907211,9709027,3
9907211,9712185,2
9907211,9903210,4
9907211,9904095,2
9908019,9610043,2
9908019,9711162,3
9908019,9711165,1
9908019,9805034,2
9908019,9809039,3
9908019,9810116,4
9908019,9810219,4
9908019,9812139,2
9908019,9812219,3
9908019,9903205,2
9908142,9511030,4
9908142,9512077,4
9908142,9603167,2
9908142,9608024,2
9908142,9608177,1
9908142,9610043,2
9908142,9611233,3
9908142,9702008,3
9908142,9704089,1
9908142,9705221,4
9908142,9710230,3
9908142,9710231,1
9908142,9711162,3
9908142,9711165,4
9908142,9712072,4
9908142,9712117,4
9908142,9802068,1
9908142,9803031,1
9908142,9803044,3
9908142,9805034,2
9908142,9805170,4
9908142,9807198,2
9908142,9810072,1
9908142,9810116,4
9908142,9810188,1
9908142,9810219,4
9908142,9812219,2
9908142,9902004,1
9908142,9903077,1
9908142,9903107,2
9908142,9903187,3
9908142,9903205,4
9908142,9906192,1
9908142,9907166,2
9908142,9908019,2
9908142,9908056,4
9908142,9908105,4
9908142,9908134,2
9909081,9907211,3
9909081,9908142,3
9909176,9510135,2
9909176,9512062,3
9909176,9610043,3
9909176,9611233,3
9909176,9612115,3
9909176,9612222,4
9909176,9711162,3
9909176,9711165,3
9909176,9801182,4
9909176,9803031,3
9909176,9803044,2
9909176,9804163,4
9909176,9810072,1
9909176,9812219,4
9909176,9902004,2
9909176,9903205,2
9909176,9906192,1
9909176,9907211,3
9909176,9908141,1
9909176,9908142,4
9909176,9909081,4
1012,9206053,1
1012,9306002,1
1012,9403141,1
1012,9405136,2
1012,9507109,3
1012,9702190,3
1012,9911110,4
9403141,9206053,2
9507109,9206053,3
9507109,9403141,3
9507109,9405136,1
9702190,9306002,4
9702190,9611238,2
9911110,9403141,3
9911110,9405136,1
9911110,9507109,3
9911110,9906215,3
9911110,9908040,4
9911110,9909030,4
1013,1002,1
1013,1003,1
1013,9906064,2
1013,9907209,1
1013,9909076,2
1013,9909127,3
1013,9909130,2
1013,9909205,4
1013,9911055,3
1013,9911234,3
1013,9912276,3
9909076,9510209,4
9909076,9602070,4
9909076,9603142,3
9909076,9803235,1
9909076,9809124,1
9909076,9811141,1
9909076,9903225,2
9909076,9905210,3
9909076,9907209,4
9909076,9908104,2
9909076,9908186,1
9909076,9909001,1
9909076,9909053,1
9909127,9603133,3
9909127,9811141,1
9909127,9905012,1
9909127,9905210,3
9909127,9906064,1
9909127,9906182,2
9909127,9906204,4
9909127,9907209,3
9909127,9908076,1
9909127,9908104,3
9909127,9908116,4
9909127,9908186,4
9909127,9909001,4
9909127,9909048,3
9909127,9909053,2
9909127,9909058,3
9909127,9909103,3
9909130,9904017,2
9909130,9906064,2
9909130,9908076,4
9909130,9909058,3
9909205,9210123,4
9909205,9604090,2
9909205,9903225,1
9909205,9906064,3
9909205,9908018,3
9909205,9909058,1
9909205,9909070,2
9909205,9909130,1
9909205,9909134,3
9911055,9906064,1
9911055,9909130,2
9911055,9909205,3
9911055,9910219,4
9911055,9911043,1
9911234,9604090,4
9911234,9905210,1
9911234,9906182,2
9911234,9907209,3
9911234,9908076,4
9911234,9908104,1
9911234,9908116,3
9911234,9908186,3
9911234,9909001,4
9911234,9909048,4
9911234,9909053,3
9911234,9909058,4
9911234,9909076,1
9911234,9909134,3
9911234,9909199,2
9911234,9910081,1
9911234,9912182,1
9912276,9906064,4
9912276,9912018,2
1014,9606100,3
1014,9803011,1
1014,9806244,4
1014,9807215,4
1014,9903055,1
1014,9904136,3
9803011,9606100,2
9806244,9606100,3
9806244,9803011,1
9807215,9807078,4
9903055,9606100,2
9903055,9803011,4
9904136,9710225,4
1015,9811016,3
1016,9607049,3
1016,9711002,3
1016,9711200,3
1016,9802109,3
1016,9802150,1
1016,9805114,3
1016,9806087,4
1016,9806217,4
1016,9807226,1
1016,9808057,1
1016,9810126,1
1016,9902012,3
1016,9903190,4
1016,9903241,2
1016,9906164,4
1016,9907158,2
1016,9911215,4
1016,9912012,3
1016,9912018,3
9711002,9607049,1
9802109,9510017,2
9802109,9510135,4
9802109,9602135,4
9802109,9605009,1
9802109,9702076,2
9802109,9703040,2
9802109,9708005,1
9802109,9711002,4
9802109,9711200,2
9802150,9308075,2
9802150,9409089,4
9802150,9602135,3
9802150,9610043,3
9802150,9702076,3
9802150,9702103,4
9802150,9703040,2
9802150,9708005,1
9802150,9711002,3
9802150,9711161,4
9802150,9802042,2
9802150,9802109,3
9805114,9409089,1
9805114,9602135,2
9805114,9708005,2
9805114,9711200,1
9805114,9802109,1
9805114,9802150,4
9806087,9307010,4
9806087,9308075,1
9806087,9409089,1
9806087,9602135,1
9806087,9604089,1
9806087,9605009,1
9806087,9702076,2
9806087,9703040,2
9806087,9708005,3
9806087,9711200,2
9806087,9802109,4
9806087,9802150,3
9806087,9802183,1
9806087,9804083,3
9806087,9805112,4
9806087,9805114,4
9806217,9412184,3
9806217,9510017,4
9806217,9510135,4
9806217,9602052,3
9806217,9603167,2
9806217,9610043,3
9806217,9611050,1
9806217,9611230,4
9806217,9701125,2
9806217,9703031,2
9806217,9703040,1
9806217,9703166,4
9806217,9708005,3
9806217,9711200,4
9806217,9802076,3
9806217,9802109,2
9806217,9802150,1
9806217,9805028,3
9806217,9805114,1
9807226,9409089,1
9807226,9607049,4
9807226,9711002,3
9807226,9711200,1
9807226,9802109,1
9807226,9802150,4
9807226,9803001,1
9807226,9803002,2
9807226,9803131,3
9807226,9805114,2
9807226,9806087,2
9810126,9503121,1
9810126,9607060,1
9810126,9711200,1
9810126,9802109,2
9810126,9802150,4
9810126,9803171,4
9810126,9808149,2
9810126,9809022,3
9902012,9401139,4
9902012,9409089,3
9902012,9607049,3
9902012,9711002,2
9902012,9711200,2
9902012,9802109,3
9902012,9802150,1
