from,to,weight,type
s414,s978,1,
s2816,s414,11,
s3883,s1044,14,
s2566,s2811,8,
s705,s326,14,
s763,s3154,11,
s2433,s2270,16,
s1234,s2804,11,
s3958,s2483,15,
s3219,s2654,0,
s3263,s1499,8,
s706,s1638,14,
s279,s1372,9,
s3157,s328,16,
s587,s1975,13,
s2413,s3693,1,
s491,s3325,13,
s437,s427,2,
s3130,s1518,10,
s3707,s2338,8,
s178,s2081,5,
s842,s922,5,
s3366,s2027,1,
s2995,s2649,9,
s1126,s1003,15,
s943,s3779,8,
s3651,s1126,3,
s203,s1553,2,
s3268,s3718,15,
s2976,s3931,7,
s855,s1953,11,
s499,s3628,1,
s272,s1715,8,
s502,s2880,12,
s2257,s3878,6,
s870,s743,12,
s1855,s1207,6,
s1801,s2946,10,
s698,s3112,8,
s2519,s779,1,
s1751,s3847,12,
s776,s3364,10,
s432,s2684,6,
s3420,s1321,14,
s953,s1882,15,
s1886,s1351,11,
s1018,s538,8,
s1538,s3563,11,
s327,s2065,9,
s1420,s2926,2,
s2941,s2429,2,
s2804,s878,15,
s1769,s3565,15,
s2118,s964,11,
s1972,s3515,3,
s2321,s2966,13,
s2129,s2325,5,
s1460,s1858,13,
s421,s3754,10,
s1298,s2,13,
s1831,s1258,7,
s1103,s309,2,
s3640,s154,11,
s124,s358,16,
s681,s1298,12,
s1597,s357,8,
s139,s2832,9,
s3504,s671,5,
s3633,s3973,15,
s2482,s2617,5,
s3497,s3309,7,
s3317,s648,10,
s160,s3103,5,
s1964,s2943,0,
s960,s1954,3,
s1959,s1363,3,
s3201,s587,5,
s1042,s3376,11,
s1721,s3319,14,
s70,s3771,0,
s3471,s3152,13,
s2738,s1881,12,
s3465,s800,9,
s229,s3037,16,
s2489,s3971,16,
s3100,s3228,15,
s3918,s3364,13,
s3894,s78,7,
s2316,s1457,13,
s551,s3997,3,
s3357,s403,11,
s3415,s1360,5,
s1880,s3119,4,
s3527,s3553,5,
s2272,s3690,9,
s3971,s2758,0,
s1235,s1097,3,
s1361,s1369,5,
s3077,s1261,10,
s2431,s2159,10,
s258,s1739,2,
s2772,s133,16,
s3865,s3368,15,
s2696,s2647,5,
s287,s1527,1,
s861,s2685,15,
s2139,s3948,1,
s2526,s1264,12,
s1853,s2283,4,
s14,s3057,11,
s3028,s1034,9,
s2039,s2855,15,
s143,s1430,6,
s994,s952,5,
s780,s22,6,
s2634,s442,3,
s3919,s1440,2,
s2505,s463,12,
s1055,s3042,16,
s1406,s399,3,
s1666,s1019,6,
s3780,s1856,10,
s2006,s3548,5,
s1975,s1448,6,
s2337,s1938,1,
s1285,s778,1,
s1306,s814,12,
s964,s3482,5,
s3772,s1332,4,
s3790,s2440,15,
s2091,s602,0,
s1136,s1572,2,
s3840,s3141,14,
s1611,s82,11,
s1718,s1783,14,
s2860,s868,12,
s3423,s3210,14,
s1493,s1480,3,
s1357,s1364,3,
s1694,s2285,8,
s1463,s1751,11,
s3501,s1046,5,
s792,s335,7,
s2576,s3965,12,
s1139,s414,5,
s3354,s2905,8,
s3536,s760,14,
s1310,s882,4,
s823,s863,7,
s40,s1128,6,
s596,s3888,11,
s2245,s1540,10,
s2240,s3599,10,
s2887,s310,9,
s2460,s1890,16,
s1005,s1141,3,
s655,s78,10,
s452,s2781,1,
s2643,s2434,8,
s3804,s845,0,
s1263,s1040,13,
s3151,s3421,7,
s745,s178,4,
s1055,s3914,9,
s3541,s3599,7,
s1682,s1098,5,
s1517,s629,2,
s2301,s1179,9,
s525,s3317,2,
s2193,s3949,16,
s2594,s1142,11,
s1890,s3830,1,
s380,s3978,9,
s3787,s1961,13,
s368,s2849,8,
s1101,s231,5,
s1768,s1350,14,
s2068,s710,5,
s2051,s805,10,
s2174,s1264,15,
s412,s955,2,
s438,s499,2,
s24,s1804,1,
s808,s57,15,
s3056,s712,6,
s683,s1485,3,
s2299,s3551,8,
s3447,s1348,14,
s1102,s1182,1,
s3841,s996,6,
s3894,s2050,2,
s3333,s3626,0,
s2936,s1113,2,
s1106,s741,2,
s2731,s3281,5,
s1191,s3148,2,
s3182,s1446,14,
s3493,s2555,3,
s3754,s2941,4,
s3576,s2345,3,
s884,s2419,3,
s3469,s376,7,
s3942,s3566,11,
s2599,s2678,9,
s3960,s2751,4,
s3109,s3416,2,
s3497,s798,13,
s3306,s3955,6,
s185,s775,4,
s2606,s1772,4,
s2767,s1110,9,
s486,s1441,8,
s300,s818,2,
s2254,s1085,15,
s1528,s3984,11,
s1633,s1497,11,
s1984,s1890,5,
s462,s3791,16,
s3039,s594,12,
s143,s2400,2,
s3626,s2464,15,
s2359,s2125,14,
s144,s1226,15,
s2813,s3711,6,
s3012,s2347,15,
s3921,s2028,13,
s637,s3476,4,
s3429,s374,12,
s855,s164,5,
s1665,s240,16,
s2680,s652,15,
s2935,s1944,11,
s2528,s1569,9,
s1957,s2164,8,
s2885,s3321,13,
s1801,s1145,16,
s1814,s948,13,
s1014,s142,10,
s3791,s3808,13,
s1315,s2124,10,
s178,s192,15,
s514,s3095,15,
s3458,s1257,9,
s3889,s1681,5,
s1553,s512,0,
s1132,s3920,4,
s2336,s2713,10,
s2190,s434,7,
s316,s2747,10,
s1258,s3337,7,
s3924,s436,4,
s3345,s3574,8,
s2319,s2959,6,
s1378,s612,4,
s2124,s1718,1,
s3327,s2263,5,
s2142,s801,15,
s1993,s2302,3,
s2539,s2358,9,
s661,s1782,6,
s379,s2087,11,
s1249,s2358,13,
s2692,s543,14,
s1400,s3605,1,
s1821,s3803,0,
s725,s1806,7,
s491,s306,9,
s2083,s2797,3,
s676,s3429,15,
s1115,s2359,3,
s2541,s2660,4,
s181,s445,4,
s2816,s3883,1,
s1069,s2739,12,
s2151,s2521,16,
s3004,s1707,14,
s2328,s415,8,
s2541,s474,2,
s1979,s964,13,
s1610,s1743,4,
s3054,s3405,0,
s2685,s2119,8,
s518,s1315,9,
s314,s82,14,
s232,s1352,14,
s3359,s1139,15,
s2486,s3490,2,
s2503,s925,3,
s210,s1688,6,
s758,s1191,10,
s3169,s1651,4,
s626,s3733,11,
s2536,s2666,9,
s1665,s1688,3,
s2361,s2512,12,
s3574,s1389,11,
s3384,s1436,3,
s3993,s723,4,
s1252,s2742,8,
s2514,s731,10,
s1644,s684,9,
s239,s3360,1,
s3599,s2119,9,
s3482,s2420,11,
s1358,s132,12,
s3532,s3755,7,
s3977,s3427,11,
s1987,s443,15,
s1196,s1548,15,
s396,s1319,3,
s2645,s1291,13,
s3537,s924,12,
s2244,s3445,2,
s2913,s1876,2,
s1697,s2299,9,
s2726,s1599,7,
s834,s357,12,
s1481,s1096,9,
s1308,s3498,5,
s1777,s2431,13,
s1740,s107,12,
s2836,s2770,6,
s3500,s168,4,
s3737,s2593,12,
s1320,s1385,13,
s3134,s1026,16,
s2180,s220,15,
s1549,s3370,15,
s2268,s2273,3,
s812,s908,7,
s764,s2400,8,
s1650,s369,16,
s2587,s3910,8,
s3918,s3220,4,
s2690,s2691,11,
s336,s3516,14,
s1160,s2953,3,
s3129,s1356,8,
s566,s898,13,
s289,s3214,14,
s571,s1380,11,
s1734,s2338,0,
s91,s3947,16,
s1983,s1669,2,
s9,s142,13,
s1875,s3197,3,
s3793,s503,15,
s1233,s3913,7,
s1481,s1380,3,
s1181,s238,13,
s3112,s3785,8,
s1914,s3880,14,
s537,s1016,3,
s2399,s2668,16,
s2678,s1232,14,
s614,s966,10,
s679,s3008,7,
s1907,s768,1,
s1136,s287,13,
s314,s2841,5,
s2453,s1830,13,
s1740,s104,11,
s1183,s3533,9,
s2910,s1979,14,
s3389,s1904,0,
s3093,s3839,14,
s2514,s885,9,
s2674,s736,15,
s2842,s1556,11,
s241,s3266,9,
s57,s3315,2,
s627,s3056,1,
s1711,s3650,15,
s1622,s3830,8,
s1305,s3232,10,
s2128,s1654,3,
s873,s2645,14,
s3023,s1582,3,
s3970,s2867,5,
s1718,s1757,15,
s936,s543,3,
s1398,s433,2,
s646,s221,10,
s1660,s1444,7,
s3044,s2392,14,
s1715,s257,4,
s12,s2024,15,
s1844,s3504,6,
s2035,s172,8,
s1405,s2719,7,
s3114,s917,12,
s2135,s3655,12,
s3951,s710,15,
s819,s882,0,
s3225,s1688,0,
s3187,s1828,10,
s3293,s197,11,
s927,s2702,2,
s2506,s2745,4,
s2172,s1998,11,
s561,s3041,15,
s3311,s3769,4,
s3198,s689,9,
s21,s780,5,
s3829,s1922,4,
s2840,s2802,5,
s1306,s1062,16,
s1185,s3803,12,
s369,s262,2,
s2545,s755,13,
s2624,s907,0,
s466,s999,4,
s429,s1588,16,
s3728,s3550,0,
s2531,s1248,13,
s1717,s894,3,
s2009,s234,3,
s2732,s3293,8,
s730,s907,5,
s2272,s2889,11,
s2167,s3143,8,
s151,s521,9,
s1182,s730,1,
s2562,s3774,3,
s1175,s2590,6,
s1983,s1141,5,
s1942,s1405,13,
s3949,s1305,9,
s3336,s1665,2,
s2249,s2316,12,
s3094,s1419,7,
s1802,s1137,6,
s3544,s1070,10,
s2481,s1181,5,
s2768,s280,12,
s226,s206,10,
s2425,s2560,9,
s1321,s1311,7,
s587,s536,8,
s3725,s1664,16,
s940,s924,1,
s2549,s1176,7,
s664,s252,16,
s1025,s2482,16,
s1826,s2270,2,
s936,s3072,2,
s3786,s2704,13,
s1952,s1924,3,
s2629,s3912,7,
s3430,s107,6,
s1197,s3158,9,
s2694,s3744,1,
s2590,s3151,3,
s2206,s3949,11,
s3831,s73,8,
s693,s3788,4,
s2968,s3818,6,
s1098,s1118,6,
s1154,s25,4,
s168,s1030,7,
s1450,s1376,16,
s3918,s2373,4,
s2980,s3527,6,
s1145,s597,8,
s2619,s1749,6,
s18,s2201,0,
s381,s3333,1,
s535,s1091,13,
s775,s728,7,
s2821,s2251,9,
s1687,s1204,9,
s3439,s1905,2,
s3302,s1172,11,
s2647,s616,4,
s1236,s450,2,
s574,s1930,15,
s3220,s2905,4,
s1017,s3267,10,
s3752,s519,11,
s3353,s2881,8,
s2867,s1135,0,
s3100,s3192,3,
s2127,s1732,4,
s2785,s1887,4,
s2005,s3711,9,
s2157,s884,6,
s3681,s3488,3,
s3662,s571,5,
s3198,s2213,2,
s3153,s1785,12,
s490,s1095,8,
s2911,s565,3,
s431,s2910,2,
s298,s3941,10,
s893,s3336,8,
s803,s3526,12,
s711,s2674,6,
s2637,s1914,6,
s2832,s1011,16,
s1135,s3223,8,
s1354,s3463,16,
s1830,s3425,10,
s3819,s2196,7,
s2533,s570,0,
s1803,s1258,13,
s210,s2288,3,
s1377,s2744,6,
s3750,s2332,12,
s1870,s3010,1,
s3328,s3028,13,
s2889,s3490,0,
s3804,s1281,2,
s1327,s442,16,
s972,s3280,4,
s1518,s3729,14,
s1550,s1042,9,
s3176,s1523,1,
s256,s2572,12,
s969,s1241,15,
s2440,s3449,14,
s1014,s1484,15,
s2257,s1777,15,
s3192,s1060,2,
s1646,s1013,0,
s579,s920,1,
s3066,s729,7,
s976,s204,12,
s2342,s1200,3,
s3142,s2018,4,
s2272,s3020,10,
s1845,s2750,8,
s1672,s1269,1,
s303,s3527,16,
s3018,s2573,14,
s1458,s950,10,
s1898,s3271,12,
s2536,s825,11,
s1028,s1052,12,
s2827,s346,1,
s212,s1204,10,
s798,s1619,10,
s1912,s3966,0,
s504,s1469,8,
s133,s1456,16,
s2950,s2598,7,
s2000,s1279,2,
s148,s3898,16,
s1832,s2790,5,
s3234,s2183,8,
s3060,s2080,7,
s1147,s3890,7,
s3263,s3376,11,
s363,s3195,4,
s3716,s1716,10,
s3481,s2603,2,
s2675,s2384,6,
s2129,s3752,3,
s121,s3564,16,
s3110,s1933,0,
s29,s191,14,
s3686,s3713,12,
s965,s1435,3,
s536,s2403,12,
s475,s1386,3,
s2178,s1526,2,
s3373,s2236,9,
s2969,s3796,7,
s3163,s3972,13,
s392,s3358,10,
s1223,s216,4,
s1471,s2213,0,
s3077,s3517,2,
s2958,s1226,12,
s1949,s1421,1,
s769,s1972,12,
s3281,s3738,6,
s2594,s3407,2,
s838,s593,8,
s558,s3002,9,
s108,s2310,2,
s3825,s55,14,
s2212,s988,11,
s3490,s741,5,
s3568,s1806,3,
s3177,s2701,7,
s2470,s684,4,
s2682,s2104,13,
s3752,s1490,6,
s1318,s1836,13,
s484,s170,0,
s750,s2825,9,
s3748,s2175,16,
s179,s907,9,
s3033,s402,11,
s325,s2558,6,
s3943,s1985,13,
s2799,s1615,10,
s170,s2265,6,
s1803,s1548,14,
s338,s765,15,
s3575,s3093,8,
s3449,s1360,5,
s1703,s2964,3,
s3093,s3972,15,
s2955,s226,5,
s236,s2189,2,
s369,s2083,15,
s3258,s1835,4,
s2705,s1649,0,
s3784,s2001,5,
s2377,s302,15,
s1046,s2431,1,
s799,s2144,11,
s1901,s3980,16,
s3242,s47,10,
s2005,s1982,4,
s3357,s3935,1,
s1237,s2822,0,
s3365,s1512,2,
s1193,s2632,2,
s1870,s3903,2,
s3350,s2399,14,
s50,s2106,10,
s3959,s3836,6,
s2935,s2107,5,
s537,s1567,13,
s3400,s1001,7,
s1286,s3207,1,
s1793,s1710,0,
s3645,s176,7,
s661,s2136,6,
s2765,s2590,16,
s706,s569,7,
s2356,s3471,1,
s2128,s2307,16,
s1919,s3988,14,
s577,s3095,6,
s2656,s3403,13,
s84,s550,10,
s3358,s2927,11,
s2495,s2215,5,
s1971,s3276,11,
s879,s1713,13,
s3586,s3709,0,
s3033,s3996,5,
s3530,s3549,6,
s1120,s1100,16,
s3916,s971,8,
s2641,s2861,14,
s1132,s1837,15,
s3335,s1974,14,
s2451,s2430,12,
s2357,s1085,11,
s3371,s2296,9,
s2270,s2461,2,
s2642,s2690,3,
s32,s78,1,
s3423,s1388,1,
s2093,s3843,15,
s373,s551,10,
s3014,s591,8,
s3138,s2446,6,
s226,s3413,11,
s2823,s595,11,
s1492,s2535,3,
s1269,s386,8,
s1959,s367,11,
s3265,s1466,0,
s1980,s3781,10,
s1334,s3186,14,
s597,s1528,3,
s856,s3826,1,
s1686,s2829,5,
s1123,s302,16,
s3310,s2783,3,
s139,s811,2,
s2570,s553,4,
s2935,s730,6,
s1872,s1112,11,
s3824,s3203,4,
s819,s3666,13,
s2951,s3279,3,
s3853,s351,0,
s1538,s3935,14,
s3463,s1314,3,
s1504,s3488,0,
s3359,s1071,10,
s3474,s3133,13,
s3034,s1888,14,
s40,s2501,15,
s3104,s1701,8,
s943,s3918,11,
s3112,s3374,14,
s1591,s2461,16,
s991,s1247,8,
s1403,s3497,11,
s1529,s730,6,
s1432,s3541,3,
s3318,s2868,0,
s2068,s3137,15,
s2343,s2952,10,
s2793,s110,16,
s3297,s3927,12,
s3780,s3040,16,
s1188,s3969,1,
s1844,s3043,9,
s2673,s1237,1,
s1070,s2101,3,
s2944,s3266,3,
s2353,s2640,13,
s2437,s943,0,
s2205,s1073,12,
s1711,s3147,7,
s3745,s1782,15,
s2049,s1150,0,
s3922,s3831,4,
s2863,s1962,15,
s3728,s4,0,
s800,s3914,2,
s2098,s3001,0,
s527,s1580,8,
s208,s1144,15,
s2637,s1741,11,
s3730,s455,8,
s1748,s2952,6,
s917,s139,1,
s2584,s2130,12,
s872,s3114,9,
s3613,s3248,7,
s3641,s2452,15,
s3787,s1644,2,
s3543,s630,12,
s879,s1628,5,
s950,s3371,5,
s707,s3454,8,
s62,s197,14,
s788,s2845,9,
s834,s2198,3,
s227,s686,14,
s1830,s9,6,
s2341,s387,15,
s691,s3818,11,
s1996,s909,16,
s111,s2241,3,
s3119,s2068,4,
s3704,s3023,14,
s657,s2383,2,
s2494,s436,13,
s2618,s3954,14,
s984,s3950,0,
s1774,s235,0,
s3629,s930,4,
s1869,s2959,7,
s306,s3631,15,
s384,s2423,14,
s1079,s3871,2,
s1493,s2968,5,
s1978,s1828,4,
s312,s3785,6,
s487,s2371,11,
s3757,s547,11,
s1268,s2730,10,
s144,s1942,7,
s1316,s1477,3,
s3200,s1726,11,
s183,s1174,8,
s1448,s1800,9,
s643,s3246,1,
s3091,s1277,4,
s3337,s821,2,
s1682,s1671,8,
s1488,s1296,9,
s3206,s1192,12,
s1850,s3667,15,
s1488,s1198,15,
s2178,s1886,5,
s1281,s2952,9,
s2214,s3942,7,
s1799,s2031,15,
s3491,s1023,15,
s2644,s1876,13,
s2035,s1548,10,
s2805,s3213,12,
s2145,s2949,7,
s2143,s868,14,
s3148,s3960,5,
s69,s797,4,
s893,s34,9,
s665,s57,4,
s1185,s3410,4,
s619,s2882,4,
s3893,s1120,2,
s1140,s2511,2,
s613,s1828,16,
s2579,s3627,2,
s3672,s2425,12,
s1446,s169,2,
s779,s186,14,
s827,s882,7,
s3533,s2789,4,
s1867,s3295,5,
s1572,s618,2,
s1160,s3163,15,
s1800,s1528,1,
s783,s3950,9,
s1345,s2874,12,
s2078,s3310,0,
s1139,s1526,12,
s1392,s2372,13,
s1288,s135,13,
s561,s3257,13,
s541,s3014,7,
s1512,s2158,16,
s1086,s2153,13,
s2016,s3502,1,
s1513,s2444,8,
s753,s1641,7,
s2585,s3645,2,
s841,s3934,1,
s1118,s2906,12,
s2666,s2217,15,
s3591,s3235,4,
s3166,s3096,5,
s2255,s2670,12,
s286,s2513,9,
s1352,s2446,16,
s3166,s489,0,
s3246,s2750,2,
s2829,s2617,15,
s3371,s2147,2,
s1481,s1976,8,
s1018,s1367,15,
s1130,s2141,9,
s1937,s2402,5,
s2387,s582,1,
s3434,s2733,12,
s2571,s527,8,
s2276,s2504,1,
s161,s1160,9,
s2364,s1972,2,
s3337,s2147,12,
s635,s1757,3,
s633,s2922,3,
s3367,s2613,12,
s2756,s1723,7,
s1140,s3634,12,
s59,s3561,14,
s1154,s1956,12,
s752,s2167,16,
s1716,s2090,0,
s982,s2419,2,
s1207,s2774,4,
s3797,s1604,12,
s2727,s3522,2,
s61,s2982,6,
s2639,s3895,9,
s1656,s2053,3,
s2552,s244,4,
s3871,s1099,3,
s931,s577,4,
s1120,s3818,0,
s2710,s1790,2,
s3773,s3799,16,
s3461,s3408,16,
s1211,s2900,16,
s1130,s1096,3,
s2590,s3205,6,
s3793,s1498,1,
s264,s1577,7,
s2656,s1035,15,
s134,s2394,5,
s155,s1316,2,
s438,s2563,15,
s569,s245,15,
s3501,s157,3,
s1566,s2583,11,
s2962,s2935,8,
s3409,s1202,15,
s115,s25,0,
s3494,s825,9,
s1799,s717,3,
s3835,s13,9,
s953,s346,0,
s3427,s1280,16,
s2982,s3236,15,
s926,s1020,10,
s1011,s906,12,
s979,s1001,4,
s2573,s1575,13,
s2899,s2754,1,
s1633,s814,7,
s2419,s3790,0,
s3020,s1816,8,
s1253,s2838,3,
s2948,s3593,4,
s10,s1533,2,
s2731,s287,4,
s1389,s1834,10,
s3509,s211,5,
s2009,s3788,5,
s2224,s2711,13,
s1136,s2766,9,
s1464,s2878,9,
s2635,s3890,1,
s1413,s3677,1,
s1279,s603,1,
s280,s1518,0,
s1629,s1369,6,
s1375,s1727,9,
s2706,s3541,6,
s1268,s3356,7,
s3059,s56,14,
s3746,s2853,6,
s3912,s816,7,
s2270,s3247,8,
s2079,s516,12,
s3016,s6,2,
s1575,s955,13,
s1740,s2014,1,
s1110,s3918,6,
s3977,s3986,6,
s1075,s2595,1,
s3215,s3341,13,
s2713,s1360,4,
s765,s1247,15,
s2902,s3095,5,
s2505,s3051,7,
s2853,s3176,1,
s869,s411,6,
s308,s3794,1,
s643,s3533,12,
s2336,s3726,2,
s1872,s1717,16,
s2225,s509,6,
s708,s2001,5,
s872,s10,6,
s642,s304,7,
s3337,s3803,8,
s3813,s2330,10,
s3970,s2887,7,
s3991,s1197,16,
s3698,s2279,13,
s489,s3276,1,
s196,s939,8,
s1261,s508,16,
s2232,s1376,12,
s1362,s3821,9,
s1383,s2096,13,
s2217,s2183,1,
s318,s2125,4,
s1622,s2623,14,
s3092,s3060,9,
s3640,s227,13,
s3414,s2596,3,
s3031,s1093,3,
s3282,s3155,5,
s2558,s1788,10,
s3268,s1614,10,
s3513,s2296,13,
s3666,s1918,15,
s3061,s2531,3,
s1180,s653,13,
s2550,s3694,5,
s3072,s397,11,
s372,s63,6,
s3422,s2021,16,
s182,s1744,6,
s1550,s2808,5,
s2103,s950,11,
s210,s3456,16,
s3778,s2365,1,
s966,s3883,5,
s1989,s1343,10,
s333,s980,11,
s1759,s199,8,
s3732,s1823,2,
s1077,s1453,2,
s456,s2057,2,
s1983,s2896,15,
s3510,s3341,9,
s2643,s3458,11,
s192,s1982,7,
s3514,s649,14,
s3722,s133,6,
s3079,s2485,16,
s2646,s2513,3,
s1892,s1105,3,
s2714,s2276,2,
s3709,s873,16,
s1260,s2821,3,
s2496,s462,7,
s3726,s1484,2,
s3111,s3957,3,
s3329,s3718,9,
s2265,s1394,0,
s2838,s1781,6,
s167,s274,9,
s1843,s2001,3,
s985,s1365,11,
s3738,s3272,6,
s2226,s204,14,
s2616,s3896,12,
s2266,s2769,5,
s2312,s3156,10,
s535,s2127,11,
s1888,s1257,10,
s737,s3975,2,
s34,s993,9,
s2629,s1685,13,
s2290,s1207,7,
s3410,s3829,11,
s937,s521,12,
s1299,s3603,10,
s2056,s376,6,
s230,s1208,5,
s2098,s943,16,
s1761,s3941,0,
s3568,s3766,0,
s3681,s3981,1,
s588,s1167,0,
s68,s3684,12,
s969,s2858,5,
s73,s456,3,
s2099,s1276,12,
s2728,s587,2,
s959,s3211,10,
s888,s1494,6,
s957,s2833,5,
s3286,s3464,16,
s653,s2189,14,
s1625,s701,4,
s390,s1894,14,
s1694,s2253,12,
s982,s877,13,
s856,s2516,9,
s898,s1740,12,
s3447,s1979,4,
s1830,s3217,7,
s1276,s2505,16,
s2631,s1819,1,
s265,s2448,10,
s2835,s3125,1,
s856,s1207,11,
s1052,s1072,8,
s276,s374,7,
s498,s3913,6,
s2502,s2856,0,
s554,s2140,16,
s3474,s495,9,
s2624,s958,0,
s2012,s1686,4,
s2981,s255,7,
s1696,s2216,14,
s3576,s873,16,
s1952,s1377,8,
s2559,s3868,0,
s1475,s833,9,
s946,s1510,10,
s2943,s1333,9,
s3666,s1869,12,
s1678,s2751,5,
s2631,s3270,7,
s1347,s1540,8,
s656,s1118,4,
s167,s2327,1,
s1639,s3692,8,
s3114,s2914,16,
s3537,s2847,13,
s594,s1406,13,
s1308,s1273,0,
s539,s393,10,
s3904,s3899,1,
s1550,s1818,8,
s2534,s1904,14,
s1659,s2386,14,
s3914,s2285,4,
s932,s3911,4,
s3739,s2588,16,
s1221,s1941,14,
s1581,s2554,6,
s1639,s2447,3,
s2882,s3415,0,
s576,s2375,5,
s1185,s2017,5,
s3773,s1041,8,
s2740,s396,13,
s1490,s3351,1,
s2925,s502,6,
s1796,s245,11,
s1142,s3620,16,
s2842,s1452,9,
s2897,s2038,3,
s1720,s3890,4,
s478,s390,13,
s1763,s1605,6,
s1619,s3100,12,
s666,s1731,10,
s2185,s3552,10,
s3387,s822,11,
s3984,s1594,8,
s1267,s2613,1,
s3453,s2988,3,
s3147,s3683,6,
s1930,s2347,5,
s2079,s2094,1,
s3913,s52,0,
s2281,s1347,14,
s2384,s1805,5,
s3821,s34,5,
s2527,s94,15,
s240,s2651,5,
s2231,s2227,9,
s2667,s3104,14,
s1394,s1963,13,
s57,s3837,0,
s3579,s864,3,
s1862,s1564,8,
s1881,s3809,8,
s3307,s3428,14,
s1017,s2200,0,
s1048,s3616,3,
s327,s3953,10,
s2293,s1110,10,
s2069,s2743,8,
s771,s3421,4,
s3917,s28,2,
s2020,s510,13,
s3083,s3916,5,
s1570,s3280,15,
s2326,s439,10,
s3735,s1100,1,
s3037,s1769,3,
s2056,s2234,1,
s1254,s1750,6,
s1335,s3347,3,
s895,s1433,9,
s1800,s2472,3,
s2455,s1453,8,
s844,s197,15,
s3402,s123,4,
s2204,s2852,1,
s3512,s2073,3,
s2035,s1878,13,
s3940,s1333,6,
s2378,s2623,9,
s2188,s2086,14,
s3443,s435,8,
s848,s3625,11,
s169,s2019,13,
s132,s1587,0,
s3894,s965,12,
s2207,s2988,1,
s1769,s1825,2,
s3969,s2905,2,
s1884,s688,8,
s219,s3101,7,
s825,s1692,11,
s2704,s3409,6,
s850,s2666,9,
s852,s27,2,
s1931,s1624,3,
s1323,s2459,13,
s1290,s353,2,
s2225,s3575,10,
s571,s3851,16,
s3058,s2499,9,
s1900,s3572,2,
s2813,s1775,5,
s2549,s454,2,
s3564,s3462,11,
s3186,s2293,13,
s3283,s292,2,
s1661,s2856,6,
s3269,s379,13,
s2040,s3425,16,
s3344,s3851,15,
s3056,s1255,0,
s1644,s1398,16,
s1562,s197,7,
s3164,s3975,3,
s752,s2916,7,
s176,s47,8,
s3967,s1015,14,
s1820,s3328,16,
s2149,s3538,3,
s2687,s2471,15,
s2075,s2645,14,
s543,s1460,12,
s1384,s107,12,
s2788,s3858,3,
s2043,s740,12,
s1515,s1299,3,
s994,s2552,1,
s3140,s1785,1,
s2560,s144,11,
s1163,s1936,11,
s2969,s3138,12,
s3773,s2207,4,
s693,s1380,7,
s2559,s2715,15,
s3923,s1474,15,
s2947,s2285,7,
s1861,s1006,2,
s168,s1747,5,
s1627,s2569,8,
s895,s3760,11,
s1038,s1978,3,
s3575,s2656,10,
s2026,s2421,14,
s3725,s1701,11,
s3706,s1168,14,
s602,s1575,11,
s1608,s1626,7,
s1817,s2815,2,
s532,s2708,5,
s74,s3070,10,
s1432,s368,4,
s1119,s2824,7,
s1182,s1121,16,
s348,s3655,3,
s3450,s1478,0,
s1669,s716,4,
s1032,s330,12,
s2090,s2881,3,
s2322,s2603,6,
s3133,s285,0,
s165,s1621,1,
s2853,s3425,14,
s3214,s2205,12,
s516,s119,7,
s255,s3037,6,
s321,s1768,2,
s2829,s1049,1,
s2745,s2540,14,
s659,s812,11,
s2725,s3829,15,
s3748,s1797,1,
s2916,s2306,3,
s319,s1115,2,
s1622,s2786,16,
s2755,s3653,7,
s909,s3137,8,
s1663,s3087,7,
s3527,s3156,6,
s413,s2657,16,
s2492,s3153,13,
s3390,s249,5,
s2695,s3796,4,
s3628,s1367,13,
s891,s168,14,
s2193,s1169,1,
s463,s2755,16,
s2363,s10,13,
s909,s3755,14,
s1735,s3158,11,
s3759,s3985,7,
s1767,s1774,5,
s1394,s2898,1,
s1701,s1965,13,
s764,s3638,6,
s1893,s2583,5,
s1602,s1814,2,
s1110,s989,16,
s448,s3489,3,
s431,s1830,7,
s1195,s2704,16,
s2310,s3916,15,
s581,s117,8,
s3682,s3480,11,
s1008,s1983,14,
s3255,s2146,0,
s1096,s572,8,
s71,s2770,10,
s134,s2932,2,
s1781,s3743,14,
s1727,s2907,14,
s2202,s1781,15,
s693,s2704,0,
s2892,s322,15,
s2542,s3149,14,
s303,s610,10,
s2000,s1555,8,
s2336,s608,0,
s1716,s819,0,
s3417,s2866,3,
s90,s1113,6,
s1796,s2789,16,
s2804,s1168,10,
s1357,s2301,3,
s1983,s3654,1,
s2316,s2836,10,
s1035,s3194,1,
s1836,s2092,13,
s3636,s1257,4,
s677,s990,9,
s3222,s1428,10,
s198,s2950,15,
s1203,s3556,12,
s2764,s10,13,
s2085,s224,12,
s1250,s572,0,
s3773,s1394,10,
s483,s873,16,
s3657,s1082,15,
s130,s3705,5,
s1973,s3754,13,
s2312,s1819,6,
s2589,s2568,10,
s2348,s1490,11,
s446,s2633,9,
s2247,s2794,8,
s2075,s3604,9,
s2477,s3662,4,
s3130,s853,1,
s535,s938,2,
s3686,s2276,16,
s1374,s1722,7,
s136,s2212,6,
s1962,s2643,7,
s2711,s1224,0,
s1137,s531,9,
s3872,s611,11,
s486,s644,12,
s815,s3706,4,
s109,s2137,0,
s885,s3258,15,
s312,s3518,11,
s97,s1836,13,
s2269,s277,2,
s590,s982,5,
s656,s864,1,
