from,to,weight,type
s1752,s1352,10,
s774,s609,7,
s1409,s343,4,
s1289,s538,2,
s1959,s716,6,
s1583,s1021,1,
s236,s1531,3,
s891,s820,0,
s698,s844,4,
s1963,s540,1,
s903,s1958,6,
s1159,s893,5,
s1284,s1466,9,
s1991,s1725,9,
s12,s570,9,
s946,s1616,6,
s1763,s1239,5,
s858,s110,10,
s28,s140,3,
s1121,s563,4,
s852,s211,8,
s431,s1533,6,
s329,s66,9,
s1008,s1536,6,
s1323,s488,9,
s552,s1969,2,
s187,s1967,8,
s533,s1173,2,
s488,s1499,8,
s872,s607,2,
s868,s484,9,
s216,s1151,5,
s395,s1848,8,
s1092,s1425,10,
s1990,s1932,5,
s906,s1278,0,
s465,s192,4,
s1999,s1482,10,
s1885,s11,7,
s1223,s1257,2,
s1151,s314,1,
s1720,s301,1,
s926,s1723,3,
s801,s1097,2,
s291,s924,6,
s809,s820,1,
s1302,s604,7,
s802,s1402,2,
s659,s108,6,
s1157,s389,5,
s71,s894,7,
s118,s1749,4,
s1525,s1152,7,
s438,s1239,1,
s356,s1461,0,
s1979,s1443,3,
s471,s214,1,
s457,s1290,7,
s1990,s1313,2,
s654,s1396,9,
s1088,s249,2,
s848,s157,1,
s1662,s1088,2,
s1467,s310,2,
s1099,s521,4,
s331,s1122,10,
s1714,s1914,5,
s1593,s904,3,
s1884,s637,6,
s699,s1525,2,
s1821,s1791,1,
s24,s70,10,
s20,s672,8,
s541,s338,10,
s1639,s216,8,
s1264,s1014,5,
s1287,s1549,4,
s1926,s1693,0,
s555,s240,10,
s863,s200,7,
s1526,s945,10,
s471,s211,4,
s1134,s358,1,
s1366,s1316,5,
s1839,s804,1,
s503,s454,1,
s741,s1561,2,
s105,s1477,7,
s504,s107,8,
s913,s1023,0,
s1719,s1719,10,
s1290,s1067,2,
s1299,s565,1,
s1874,s852,2,
s1001,s1164,9,
s921,s1702,4,
s1268,s1479,3,
s1272,s225,10,
s561,s939,9,
s1394,s934,2,
s215,s975,5,
s1441,s1979,8,
s57,s162,9,
s107,s375,0,
s1221,s1754,5,
s1494,s296,8,
s1869,s1607,2,
s304,s578,10,
s125,s1226,9,
s1355,s1987,6,
s199,s162,1,
s773,s1749,6,
s8,s1440,8,
s1405,s965,8,
s1551,s1999,8,
s1375,s780,10,
s1821,s42,7,
s528,s166,9,
s520,s1051,5,
s23,s1185,9,
s1403,s1169,1,
s523,s553,1,
s220,s1519,1,
s613,s1111,1,
s1486,s1882,5,
s57,s238,10,
s34,s1780,1,
s189,s1372,1,
s146,s1727,1,
s1158,s1641,2,
s558,s1532,6,
s401,s1571,0,
s1387,s177,0,
s1131,s1560,3,
s1374,s1649,6,
s1083,s921,2,
s1741,s1092,4,
s1792,s1818,0,
s1308,s1942,5,
s413,s615,1,
s976,s463,6,
s1444,s260,3,
s1479,s1887,6,
s687,s334,8,
s1956,s1319,8,
s690,s1014,8,
s899,s1623,3,
s124,s313,10,
s91,s1103,1,
s907,s1539,10,
s1945,s742,0,
s1681,s1684,0,
s1164,s822,2,
s1011,s309,9,
s1009,s131,0,
s779,s370,10,
s988,s501,10,
s995,s1079,7,
s1619,s1061,4,
s741,s403,0,
s1024,s1371,5,
s882,s406,0,
s533,s1545,1,
s195,s923,7,
s1590,s224,2,
s535,s1223,10,
s1734,s1111,7,
s725,s1031,3,
s1466,s1466,5,
s1014,s1140,10,
s449,s927,1,
s1363,s211,4,
s604,s1895,3,
s1693,s1546,2,
s853,s659,8,
s746,s703,9,
s1991,s752,7,
s1059,s210,4,
s1753,s1800,1,
s361,s1639,8,
s1973,s1310,2,
s837,s296,6,
s1540,s518,9,
s803,s1401,0,
s679,s1237,4,
s1094,s432,6,
s674,s385,10,
s1017,s361,7,
s905,s993,9,
s1290,s1677,4,
s1305,s1546,0,
s570,s56,1,
s747,s1977,2,
s1366,s1444,3,
s1555,s1982,1,
s706,s874,10,
s131,s663,5,
s1311,s1190,9,
s351,s721,6,
s133,s926,5,
s1366,s441,0,
s1892,s1955,0,
s1576,s1567,2,
s1791,s1681,4,
s1902,s271,9,
s930,s450,10,
s990,s1465,5,
s914,s547,5,
s557,s1193,2,
s443,s1157,1,
s603,s1744,7,
s946,s1490,7,
s536,s1717,10,
s875,s1698,6,
s5,s648,3,
s1912,s397,7,
s1608,s1098,7,
s1424,s790,10,
s9,s1411,6,
s1305,s840,6,
s754,s1084,1,
s875,s794,10,
s1185,s1055,1,
s1515,s662,9,
s335,s68,3,
s1905,s1296,4,
s196,s646,4,
s700,s860,3,
s190,s243,5,
s1584,s591,3,
s1331,s746,10,
s791,s1002,10,
s1646,s428,4,
s1831,s610,1,
s412,s1698,8,
s1868,s636,9,
s624,s1939,1,
s79,s632,1,
s1839,s1645,5,
s882,s1014,6,
s1186,s333,4,
s343,s1180,3,
s757,s569,3,
s996,s998,8,
s1071,s1790,6,
s1815,s285,10,
s1624,s231,6,
s1133,s27,1,
s1050,s145,10,
s523,s193,10,
s901,s1958,9,
s1289,s1787,8,
s1762,s640,3,
s419,s427,0,
s1013,s49,4,
s1826,s1066,10,
s903,s1848,1,
s508,s453,5,
s483,s863,4,
s28,s1469,9,
s468,s368,8,
s790,s383,10,
s736,s78,10,
s854,s598,2,
s1085,s1790,2,
s747,s1933,2,
s250,s1252,7,
s182,s1778,2,
s1856,s1886,0,
s1119,s631,8,
s1586,s139,4,
s1991,s261,2,
s849,s1353,9,
s1057,s1634,10,
s1252,s1776,2,
s681,s239,8,
s1094,s789,8,
s1590,s1029,4,
s873,s240,7,
s1677,s1776,0,
s1098,s1863,5,
s1429,s1791,8,
s1936,s1798,1,
s1204,s1262,0,
s165,s1305,3,
s604,s1644,3,
s1267,s1547,6,
s444,s767,1,
s113,s114,0,
s565,s1199,1,
s1085,s1076,2,
s1726,s1242,1,
s239,s1753,10,
s1053,s1698,2,
s1808,s1754,2,
s719,s1615,5,
s1633,s1997,10,
s1643,s448,0,
s1661,s1073,6,
s889,s1070,9,
s26,s45,1,
s160,s684,7,
s1701,s736,7,
s1564,s444,1,
s1112,s1351,0,
s200,s1572,5,
s1139,s993,8,
s1999,s586,3,
s1193,s1879,7,
s1188,s790,4,
s1460,s1822,10,
s53,s1431,7,
s484,s934,3,
s394,s235,4,
s1654,s1551,7,
s1910,s734,10,
s903,s133,4,
s1203,s265,10,
s405,s1786,7,
s772,s18,4,
s1799,s396,1,
s1400,s1930,3,
s1533,s1056,3,
s1902,s1885,9,
s30,s1851,6,
s545,s1939,2,
s1265,s1161,1,
s301,s1024,7,
s420,s1236,7,
s1395,s1512,5,
s577,s1813,2,
s1777,s236,6,
s1592,s204,8,
s348,s1283,8,
s674,s680,6,
s1855,s1158,9,
s1425,s1140,10,
s661,s1100,3,
s1791,s1768,5,
s657,s689,2,
s933,s1408,4,
s1772,s587,9,
s1525,s1309,4,
s1889,s541,6,
s1220,s28,9,
s1701,s1745,9,
s404,s1196,8,
s235,s1701,1,
s1781,s1149,5,
s1892,s797,0,
s185,s1897,9,
s1207,s270,0,
s1302,s708,8,
s896,s35,10,
s160,s752,8,
s1689,s1859,8,
s1450,s1106,1,
s910,s1135,7,
s1758,s1112,9,
s189,s581,10,
s451,s192,7,
s735,s896,7,
s1956,s492,8,
s1418,s1047,0,
s584,s1830,2,
s1025,s376,2,
s1975,s446,9,
s1162,s1744,5,
s281,s1149,9,
s566,s616,3,
s1524,s1089,9,
s651,s1681,3,
s69,s812,7,
s1180,s1585,7,
s1736,s138,1,
s141,s510,5,
s165,s1700,5,
s898,s1230,9,
s1366,s59,5,
s256,s720,9,
s1098,s96,10,
s987,s1382,10,
s9,s565,9,
s1521,s1632,4,
s810,s388,1,
s969,s213,5,
s1297,s97,6,
s281,s152,10,
s1585,s697,0,
s1487,s626,10,
s802,s82,9,
s971,s1915,1,
s1178,s1691,8,
s1740,s532,8,
s1215,s562,1,
s1952,s1581,8,
s1861,s1096,5,
s937,s199,5,
s1166,s1342,4,
s265,s261,9,
s43,s1277,7,
s1383,s1395,3,
s1645,s248,6,
s1833,s358,4,
s1526,s1558,2,
s543,s372,4,
s1065,s64,8,
s436,s453,1,
s868,s682,6,
s1790,s1837,9,
s1127,s1127,8,
s111,s1612,3,
s1506,s1224,4,
s1571,s1230,2,
s1091,s1001,1,
s1645,s804,5,
s46,s218,4,
s1456,s988,7,
s781,s1341,6,
s636,s536,3,
s686,s525,0,
s658,s360,4,
s475,s1427,2,
s1026,s94,0,
s1045,s755,5,
s1702,s705,3,
s449,s1858,7,
s1184,s265,6,
s1340,s1869,5,
s1345,s1915,2,
s1589,s1701,10,
s105,s978,1,
s1157,s400,8,
s611,s1578,0,
s230,s24,0,
s1815,s524,3,
s50,s11,7,
s656,s1120,10,
s1237,s108,9,
s563,s270,1,
s1053,s1178,1,
s548,s42,5,
s1651,s1195,3,
s1590,s1363,0,
s1562,s1730,8,
s1418,s129,9,
s705,s657,10,
s553,s597,4,
s960,s209,10,
s1904,s421,1,
s607,s1521,9,
s957,s480,7,
s1917,s1034,0,
s1649,s1229,6,
s1924,s8,9,
s1200,s1049,3,
s1919,s1810,9,
s1432,s1217,6,
s164,s650,5,
s1605,s1543,4,
s1367,s610,2,
s373,s1425,3,
s38,s1246,2,
s1110,s1714,4,
s1809,s1698,4,
s278,s1271,3,
s44,s1679,7,
s753,s672,9,
s727,s518,6,
s829,s1984,9,
s1558,s921,6,
s869,s422,8,
s1436,s656,4,
s176,s209,4,
s1815,s293,9,
s64,s626,6,
s573,s1306,1,
s1834,s1037,0,
s145,s554,5,
s1054,s1231,4,
s954,s1254,6,
s1669,s27,0,
s1060,s1929,5,
s1896,s314,6,
s186,s683,2,
s858,s252,4,
s56,s1196,0,
s1934,s1129,1,
s197,s1366,3,
s542,s1491,3,
s852,s164,2,
s1915,s35,6,
s820,s531,0,
s657,s741,4,
s527,s981,1,
s12,s1922,9,
s1788,s1167,5,
s829,s1529,2,
s1115,s855,0,
s932,s1580,2,
s1184,s884,5,
s48,s1330,5,
s777,s1107,1,
s1975,s809,2,
s60,s1832,4,
s207,s1519,2,
s319,s335,8,
s377,s854,9,
s439,s395,3,
s193,s1788,0,
s1470,s1343,3,
s1883,s1695,7,
s809,s1155,0,
s1676,s1770,6,
s231,s1473,8,
s489,s115,5,
s914,s797,5,
s1815,s562,7,
s1877,s1996,1,
s587,s378,0,
s1683,s906,8,
s1876,s1744,3,
s1742,s733,7,
s750,s1257,9,
s1518,s252,0,
s353,s179,2,
s987,s679,9,
s1382,s1341,6,
s146,s1252,7,
s355,s201,5,
s750,s590,5,
s171,s1085,2,
s1418,s1121,7,
s406,s896,4,
s138,s503,5,
s581,s466,5,
s683,s1727,2,
s989,s1199,9,
s998,s710,10,
s845,s1433,0,
s420,s850,8,
s905,s1899,4,
s659,s1693,3,
s746,s993,7,
s1384,s405,1,
s1072,s910,2,
s1717,s453,0,
s44,s1656,3,
s816,s1468,5,
s1797,s1531,5,
s518,s1379,2,
s1905,s1014,4,
s1717,s890,1,
s1959,s1110,1,
s1853,s1138,2,
s1274,s597,2,
s1490,s1832,9,
s625,s359,2,
s1349,s1183,0,
s993,s1968,2,
s590,s1531,2,
s1220,s612,10,
s1746,s1934,5,
s274,s528,8,
s719,s1065,7,
s1900,s199,10,
s534,s704,4,
s1754,s957,1,
s195,s1744,8,
s148,s349,0,
s105,s982,2,
s504,s409,5,
s561,s938,0,
s79,s1430,3,
s1918,s943,6,
s311,s976,3,
s1845,s457,6,
s14,s868,9,
s1946,s1761,0,
s1694,s547,10,
s753,s1779,6,
s1824,s1699,7,
s1399,s1550,2,
s333,s460,5,
s390,s755,5,
s483,s1775,7,
s462,s845,4,
s795,s1443,1,
s1611,s948,5,
s1549,s1132,0,
s219,s1242,2,
s488,s598,8,
s797,s658,5,
s381,s871,7,
s850,s740,5,
s1525,s1423,10,
s702,s1735,7,
s1836,s466,2,
s23,s667,5,
s611,s1047,5,
s1041,s711,9,
s227,s310,8,
s1507,s1692,1,
s1175,s1792,3,
s617,s768,7,
s160,s105,7,
s1562,s897,6,
s816,s1081,9,
s1946,s442,7,
s177,s999,6,
s849,s1552,10,
s1321,s1217,3,
s1759,s143,3,
s965,s1494,4,
s1956,s423,5,
s1130,s1558,4,
s292,s703,8,
s1699,s1706,2,
s813,s1339,5,
s1950,s863,0,
s1445,s91,5,
s144,s911,4,
s680,s579,1,
s361,s700,5,
s747,s996,7,
s154,s1997,0,
s1307,s1708,2,
s2000,s1704,4,
s352,s1912,5,
s563,s1455,10,
s1451,s499,8,
s1308,s844,2,
s1264,s576,3,
s1555,s677,9,
s97,s625,0,
s68,s1980,4,
s232,s1808,7,
s246,s1216,2,
s227,s1536,0,
s1711,s1815,0,
s324,s868,6,
s102,s1331,4,
s54,s992,8,
s507,s79,0,
s1272,s364,0,
s141,s1103,8,
s1385,s1277,10,
s1077,s640,8,
s633,s1980,9,
s1907,s1504,1,
s181,s584,9,
s1502,s197,1,
s812,s858,8,
s1176,s1036,4,
s936,s1847,1,
s461,s958,8,
s628,s29,7,
s677,s819,4,
s1064,s834,8,
s1391,s533,7,
s1666,s1047,6,
s620,s1800,1,
s1612,s1972,0,
s1648,s1447,9,
s718,s1543,0,
s1362,s1510,9,
s1118,s1556,9,
s861,s1592,0,
s155,s1302,0,
s1918,s6,7,
s308,s1751,6,
s1472,s502,5,
s1903,s579,1,
s136,s677,1,
s1366,s1227,9,
s719,s1175,4,
s648,s533,5,
s1655,s1547,3,
s1842,s1017,10,
s1882,s791,3,
s1794,s1525,6,
s1552,s1151,8,
s1538,s1039,3,
s1063,s497,6,
s1501,s1965,7,
s1487,s431,2,
s550,s688,2,
s355,s567,1,
s1172,s1417,4,
s13,s964,3,
s6,s418,10,
s943,s452,0,
s257,s1745,9,
s101,s10,6,
s1095,s987,1,
s892,s309,10,
s1733,s104,3,
s1291,s1077,8,
s999,s784,2,
s1069,s1471,8,
s1277,s669,0,
s516,s1784,10,
s907,s115,8,
s801,s1668,10,
s950,s1395,5,
s579,s424,10,
s1933,s1919,10,
s1297,s1319,3,
s1337,s343,0,
s334,s1734,8,
s235,s569,8,
s820,s951,9,
s1306,s630,2,
s821,s1714,2,
s1329,s110,4,
s1781,s1935,3,
s1763,s464,0,
s1234,s1891,10,
s944,s1165,10,
s1557,s1795,8,
s1799,s709,4,
s1099,s1804,10,
s256,s456,8,
s842,s1391,2,
s760,s1874,9,
s1321,s1937,9,
s1801,s1235,8,
s476,s337,10,
s1714,s1440,0,
s1979,s255,9,
s1511,s737,2,
s1072,s575,3,
s1194,s1026,10,
s739,s162,4,
s1523,s1615,4,
s1740,s1194,2,
s903,s849,9,
s1892,s392,1,
s1238,s166,5,
s1390,s1465,0,
s1081,s653,7,
s974,s827,4,
s656,s1641,10,
s1248,s1627,8,
s255,s459,2,
s1278,s213,1,
s1678,s496,1,
s1540,s1835,4,
s1898,s1870,1,
s526,s293,3,
s417,s583,10,
s672,s927,1,
s840,s1995,5,
s1293,s791,7,
s99,s960,8,
s190,s1908,8,
s1108,s709,9,
s276,s424,0,
s188,s985,5,
s43,s1640,2,
s1249,s1546,10,
s397,s111,4,
s1435,s1154,3,
s1667,s1683,3,
s1646,s1872,1,
s1353,s319,7,
s1144,s1831,8,
s1373,s199,7,
s1596,s1767,2,
s1158,s1441,8,
s781,s1933,8,
s1792,s523,7,
s979,s1589,8,
s1650,s1304,9,
s1405,s1844,2,
s1530,s927,4,
s1227,s144,6,
s1224,s1941,10,
s1764,s1216,6,
s240,s658,4,
s31,s548,7,
s1901,s97,5,
s1317,s1213,8,
s63,s839,8,
s388,s1561,2,
s62,s561,9,
s1323,s661,3,
s662,s45,10,
s1840,s7,0,
s945,s716,9,
s1966,s120,1,
s630,s677,3,
s1918,s322,1,
s1902,s1793,5,
s1790,s609,10,
s336,s38,10,
s534,s1604,5,
s97,s157,10,
s438,s616,8,
s257,s901,7,
s1506,s1491,2,
s262,s1904,0,
s48,s1520,6,
s389,s1992,1,
s1523,s1129,8,
s1560,s1559,9,
s1006,s1494,2,
s189,s1072,0,
s107,s1762,1,
s382,s285,8,
s1504,s1596,3,
s1590,s1790,5,
s268,s1597,5,
s108,s1939,0,
s1032,s1880,2,
s367,s1718,1,
s1111,s1434,6,
s1019,s1559,7,
s882,s1109,5,
s1694,s120,10,
s1336,s1236,6,
s1325,s169,4,
s1690,s669,1,
s217,s1573,5,
s1492,s1908,4,
s569,s1954,3,
s1629,s904,4,
s1813,s646,1,
s1997,s1546,1,
s1462,s118,1,
s393,s973,0,
s372,s1504,6,
s1396,s1696,3,
s559,s1472,5,
s1640,s939,2,
s327,s907,0,
s694,s341,1,
s138,s261,5,
s223,s988,10,
s886,s522,10,
s235,s1755,8,
s1853,s1065,4,
s61,s734,10,
s1104,s828,10,
s1296,s518,2,
s1239,s983,6,
s1830,s1622,9,
s892,s1528,10,
s1692,s42,9,
s1295,s4,0,
s231,s442,10,
s883,s432,4,
s904,s663,7,
s773,s1371,10,
s1563,s867,8,
s1727,s1652,5,
s1184,s1276,10,
s10,s1068,5,
s1156,s1589,7,
s1580,s30,1,
s591,s861,0,
s86,s87,3,
s1005,s147,1,
s754,s613,0,
s384,s1850,0,
s1613,s797,8,
s820,s1114,6,
s1316,s1394,5,
s1351,s1350,1,
s117,s846,2,
s1548,s577,5,
s1505,s1416,8,
s518,s297,7,
s912,s1317,1,
s536,s1011,7,
s1548,s889,6,
s868,s1915,2,
s698,s264,10,
s875,s1106,8,
s1266,s507,7,
s944,s1589,1,
s71,s213,8,
s132,s914,5,
s31,s896,1,
s620,s141,1,
s1667,s1678,2,
s447,s710,8,
s1397,s444,2,
s766,s1606,3,
s1534,s1998,5,
s590,s514,4,
s979,s986,5,
s1064,s410,3,
s539,s1883,10,
s654,s1093,8,
s54,s1119,4,
s352,s1165,1,
s1245,s1364,5,
s909,s377,4,
s599,s1928,0,
s1650,s1000,7,
s1749,s1869,2,
s1265,s833,5,
s473,s151,7,
s41,s279,9,
s260,s1646,8,
s1132,s839,0,
s1525,s1999,6,
s630,s1511,8,
s177,s947,2,
s1795,s1401,8,
s1212,s1048,1,
s1488,s311,2,
s1038,s1556,6,
s325,s679,3,
s880,s198,7,
s673,s450,2,
s388,s1453,3,
s1121,s467,1,
s1351,s1500,7,
s906,s271,2,
s192,s1553,9,
s711,s972,5,
s1717,s1814,7,
s933,s1469,1,
s1682,s1552,0,
s1160,s1679,2,
s77,s1627,6,
s81,s646,7,
s1770,s1904,9,
s994,s1396,5,
s1644,s1672,2,
s275,s1959,7,
s615,s1152,1,
s1818,s1625,3,
s603,s562,9,
s625,s1889,5,
s468,s1023,2,
s502,s614,2,
s1991,s1467,4,
s1424,s1543,9,
s1927,s1700,6,
s1258,s1334,6,
s982,s1038,0,
s1158,s621,0,
s368,s943,10,
s327,s390,0,
s1777,s621,9,
s1922,s1393,6,
s1908,s374,0,
s1404,s1253,7,
s320,s1662,8,
s319,s177,10,
s1117,s1843,0,
s1964,s895,7,
s1502,s301,6,
s65,s577,8,
s343,s768,4,
s839,s1102,9,
s1299,s181,8,
s1839,s1871,0,
s1776,s253,3,
s1244,s1622,5,
s1328,s656,5,
s807,s1646,3,
s117,s1313,4,
s404,s1669,7,
s290,s1190,0,
s1399,s1987,6,
s988,s693,2,
s161,s1692,1,
s1438,s1978,6,
s449,s535,7,
s634,s167,1,
s972,s1734,1,
s158,s1510,9,
s334,s721,3,
s970,s1122,2,
s1894,s651,0,
s30,s400,9,
s908,s935,7,
s511,s1139,3,
s1422,s104,1,
s1501,s686,5,
s731,s794,8,
s1040,s1919,2,
s1017,s1207,0,
s155,s1597,0,
s1192,s1491,9,
s1926,s1448,1,
s759,s1789,7,
s195,s456,3,
s981,s1286,7,
s1164,s1287,0,
s1130,s765,3,
s717,s1131,4,
s1273,s234,7,
s1339,s269,1,
s329,s1183,5,
s1052,s446,3,
s1930,s601,1,
s1657,s1690,0,
s1786,s917,4,
s295,s1126,1,
s434,s450,7,
s820,s487,9,
s229,s1668,2,
s510,s815,5,
s646,s1761,10,
s1783,s1319,9,
s861,s1442,7,
s851,s1757,0,
s313,s1904,2,
s17,s192,9,
s1186,s873,4,
s442,s793,0,
s1816,s181,4,
s917,s369,5,
s1049,s240,10,
s1302,s1185,0,
s1655,s1487,9,
s1275,s1492,6,
s1108,s1225,2,
s1130,s736,8,
s849,s1222,9,
s538,s59,1,
s310,s1779,5,
s1649,s1829,9,
s1414,s950,2,
s999,s1359,2,
s1894,s294,4,
s771,s1031,2,
s885,s928,6,
s1238,s764,8,
s988,s45,8,
s1996,s925,3,
s673,s1045,7,
s1379,s97,8,
s1282,s156,4,
s290,s1106,4,
s776,s1864,8,
s1588,s892,10,
s649,s295,2,
s332,s1039,7,
s1047,s1495,3,
s22,s203,0,
s1028,s564,6,
s658,s91,9,
s1138,s1278,8,
s217,s101,0,
s1849,s725,0,
s1501,s229,0,
s665,s545,5,
s946,s304,7,
s779,s445,1,
s291,s58,7,
s1949,s1019,0,
s325,s900,10,
s412,s1702,0,
s663,s586,8,
s72,s1103,4,
s1572,s1733,5,
s280,s67,4,
s1171,s140,10,
s1011,s803,8,
s1039,s854,1,
s212,s1200,8,
s571,s745,4,
s185,s540,6,
s465,s1281,8,
s1853,s1643,1,
s1768,s1822,5,
s225,s642,2,
s1740,s604,7,
s437,s326,7,
s1365,s1250,5,
s1314,s1769,3,
s217,s1902,6,
s479,s1379,1,
s1394,s1455,4,
s1127,s1681,6,
s1367,s1720,3,
s116,s484,8,
s1995,s133,2,
s1098,s1348,10,
s1031,s503,9,
s1638,s1269,8,
s667,s1842,9,
s918,s1473,4,
s1561,s190,2,
s441,s1312,4,
s139,s1270,3,
s893,s1169,6,
s1534,s1529,2,
s1657,s1060,6,
s1817,s1514,4,
s481,s621,8,
s865,s1973,7,
s1166,s1225,5,
s895,s936,3,
s854,s1026,7,
s331,s707,5,
s835,s236,2,
s890,s1469,8,
s765,s1883,1,
s955,s195,10,
s1470,s1947,7,
s891,s1746,0,
s708,s706,0,
s1912,s38,6,
s1873,s1493,4,
s405,s1762,3,
s1393,s27,3,
s684,s1445,4,
s1095,s872,3,
s604,s637,8,
s455,s1812,1,
s374,s1542,5,
s962,s1150,7,
s1998,s1635,2,
s472,s69,8,
s739,s1686,8,
s121,s974,10,
s217,s1429,3,
s1904,s952,9,
s816,s1800,4,
s1126,s1444,3,
s1761,s444,10,
s907,s1788,3,
s520,s1347,4,
s965,s1830,6,
s164,s468,10,
s1285,s68,8,
s1357,s1603,3,
s1936,s300,7,
s308,s875,3,
s1031,s1536,4,
s1950,s302,1,
s1215,s1857,0,
s441,s555,0,
s1307,s1421,0,
s1629,s335,0,
s981,s595,9,
s1833,s1631,1,
s1038,s918,7,
s1235,s1384,10,
s653,s924,4,
s732,s1145,2,
s1754,s431,4,
s298,s1625,6,
s1611,s756,9,
s712,s106,5,
s1838,s145,9,
s910,s1862,0,
s519,s252,9,
s1437,s946,4,
s1406,s991,1,
s743,s990,3,
s1948,s288,9,
s999,s1807,3,
s1596,s556,3,
s1166,s1614,5,
s1573,s1569,0,
s38,s1723,1,
s1809,s1278,0,
s1187,s972,1,
s881,s1926,3,
s1828,s1701,6,
s685,s1643,3,
s256,s1128,2,
s709,s182,9,
s10,s329,10,
s258,s1719,5,
s1670,s453,4,
s1671,s635,5,
s263,s579,10,
s1352,s1760,2,
s297,s590,9,
s691,s1613,8,
s1079,s1462,10,
s1601,s1438,9,
s1249,s1884,0,
s1198,s465,0,
s372,s978,9,
s773,s611,6,
s982,s764,7,
s1311,s1238,2,
s1460,s955,10,
s1281,s1506,7,
s2000,s1798,7,
s469,s531,2,
s1814,s1871,7,
s481,s1207,2,
s593,s1681,10,
s603,s1976,1,
s1650,s1895,9,
s1510,s1675,1,
s953,s1915,0,
s1840,s54,8,
s1396,s518,0,
s185,s1802,2,
s1950,s1357,1,
s219,s1236,10,
s1581,s104,2,
s53,s508,4,
s285,s884,7,
s1715,s280,7,
s1310,s329,8,
s1803,s132,9,
s1096,s1058,6,
s1108,s152,0,
s250,s1054,8,
s424,s448,0,
s885,s1803,1,
s1813,s1363,9,
s1871,s792,6,
s1817,s870,7,
s1848,s980,8,
s1214,s712,3,
s152,s1867,0,
s727,s943,1,
s373,s254,3,
s1295,s298,0,
s411,s1959,10,
s471,s1706,3,
s813,s1529,0,
s1299,s469,9,
s1282,s1078,6,
s1920,s1432,9,
s955,s1116,10,
s602,s1769,4,
s688,s859,5,
s8,s1512,4,
s1667,s282,8,
s462,s1625,7,
s555,s1396,2,
s1377,s1367,0,
s927,s567,9,
s37,s1271,10,
s1544,s830,0,
s1477,s1070,3,
s1151,s1088,4,
s1581,s1703,4,
s1583,s1022,10,
s937,s367,8,
s851,s1601,9,
s749,s1382,1,
s836,s1735,10,
s1078,s1493,6,
s1647,s360,7,
s1168,s718,3,
s1463,s1311,3,
s1164,s1232,5,
s179,s928,6,
s1796,s608,9,
s1713,s355,8,
s695,s914,3,
s1677,s1329,5,
s1400,s229,2,
s916,s1539,10,
s156,s1457,7,
s1189,s1547,8,
s1676,s1594,2,
s886,s1664,3,
s1958,s1121,0,
s955,s522,7,
s1417,s1839,2,
s961,s921,3,
s1633,s517,7,
s1704,s1963,7,
s1449,s499,2,
s2,s1725,7,
s32,s1242,0,
s423,s661,1,
s361,s199,10,
s1124,s1298,6,
s1250,s1672,3,
s1239,s1163,1,
s611,s1589,7,
s1376,s652,8,
s312,s1151,9,
s1400,s1222,2,
s688,s675,5,
s1548,s129,4,
s634,s770,7,
s1222,s1193,1,
s162,s1889,0,
s341,s1008,7,
s960,s1210,0,
s1293,s373,6,
s1079,s1684,1,
s387,s265,6,
s597,s1009,5,
s755,s1283,8,
s1536,s1670,1,
s576,s160,1,
s382,s1761,1,
s1139,s793,9,
s1641,s1315,7,
s1516,s1779,2,
s1809,s881,4,
s260,s1084,6,
s1307,s1625,4,
s1415,s51,10,
s1177,s1733,10,
s1951,s1931,10,
s885,s1156,8,
s1108,s1254,0,
s206,s1911,4,
s78,s629,10,
s49,s1500,5,
s1743,s290,6,
s10,s1869,0,
s1646,s1402,2,
s859,s389,1,
s1203,s1342,8,
s559,s1520,7,
s1562,s1733,8,
s195,s426,3,
s291,s122,1,
s1549,s1278,7,
s1882,s1041,0,
s1995,s1662,8,
s1931,s1894,8,
s1303,s933,9,
s1152,s1650,6,
s292,s1928,0,
s74,s1496,4,
s1374,s1301,6,
s167,s1027,8,
s1306,s513,3,
s390,s1614,1,
s1374,s425,1,
s975,s1333,9,
s1895,s1364,3,
s53,s811,10,
s1068,s1257,10,
s1824,s208,5,
s1293,s298,8,
s1995,s1431,5,
s1002,s375,3,
s162,s235,2,
s1909,s1608,5,
s333,s1206,0,
s713,s332,1,
s1581,s862,6,
s956,s814,9,
s1032,s1170,3,
s438,s663,0,
s1451,s1855,8,
s1653,s1254,4,
s663,s1660,3,
s1529,s1354,7,
s191,s802,5,
s1648,s1567,9,
s472,s1013,4,
s1455,s1257,2,
s122,s1010,7,
s658,s684,4,
s1298,s339,2,
s576,s1879,9,
s449,s245,1,
s71,s341,7,
s253,s1814,3,
s802,s1415,10,
s1365,s1716,8,
s1897,s128,9,
s1765,s1186,6,
s1701,s1748,5,
s1288,s176,7,
s1276,s1589,2,
s725,s1727,0,
s1632,s5,1,
s1263,s1704,5,
s809,s692,8,
s1845,s259,7,
s1921,s201,1,
s18,s1440,4,
s1951,s668,4,
s1384,s665,6,
s1276,s1075,3,
s1445,s132,9,
s1570,s402,4,
s332,s867,6,
s1121,s394,4,
s1113,s787,2,
s740,s1219,3,
s998,s1314,9,
s456,s1944,8,
s1835,s591,9,
s296,s751,4,
s865,s1341,2,
s144,s1333,3,
s1855,s1481,8,
s108,s1899,8,
s12,s56,3,
s1675,s1607,8,
